id,Running time,Actors Box Office %,Director Box Office %,Oscar and Golden Globes nominations,Oscar and Golden Globes awards,Release year,IMDb score,genre_encoded,AdjBudget,AdjEarnings,AdjBoxOffice,Director_mean_target
1911,133,83.33,61.5,8,4.0,1988,8.0,7,50719991.54691462,667475088.7573965,718195080.304311,6.546359284454522
1912,136,41.11,50.0,8,1.0,1995,7.7,7,25985009.842519682,41733500.65616798,67718510.49868765,6.948805163090877
1913,126,91.67,80.0,8,1.0,2004,7.5,1,15246606.670195872,188041482.26574907,203288088.93594494,6.943446712018141
1914,143,50.0,62.5,8,2.0,2012,7.8,0,209070794.53295818,951272115.1249597,1160342909.657918,7.102651316937031
1915,129,77.0,100.0,8,1.0,2005,7.5,7,18433717.357910905,135180593.9580133,153614311.3159242,6.933495302883058
1916,152,86.66,100.0,8,2.0,2008,9.0,0,206227014.9510225,908513606.4058559,1114740621.3568785,7.6718820861678
1917,115,100.0,80.0,8,1.0,2011,7.3,4,21339740.99644793,165382992.72247145,186722733.71891937,6.943446712018141
1918,109,57.14,50.0,8,1.0,2006,6.8,4,41667881.94444445,346438675.59523815,388106557.53968257,6.5260519022423775
1919,104,91.67,33.33,8,5.0,1971,7.8,0,10666977.777777778,285637960.49382716,296304938.27160496,6.694042465471036
1920,158,61.0,80.0,8,1.0,2011,7.8,5,96028834.48401567,151512161.0747803,247540995.55879596,7.3222978080120935
1921,120,66.67,80.0,8,3.0,2010,7.7,3,44026672.04754742,202522691.41871813,246549363.46626556,7.3222978080120935
1922,140,36.11,61.5,9,2.0,1995,7.6,1,97640643.04461941,461430780.83989495,559071423.8845143,6.8019148400100775
1923,251,66.67,100.0,9,4.0,1963,7.0,3,244046333.49673203,516760169.77124184,760806503.2679738,6.555744520030234
1924,138,63.33,50.0,9,2.0,1997,8.3,5,52337975.07788162,136078735.2024922,188416710.2803738,6.548587920016491
1925,133,91.67,50.0,9,0.0,1994,7.5,7,48584412.95546559,210532456.1403509,259116869.0958165,6.919538926681784
1926,195,0.0,0.0,9,3.0,1981,7.5,3,92411936.19361936,13201705.170517052,105613641.36413641,6.591808390022675
1927,151,50.0,44.44,9,4.0,2006,8.5,5,107145982.14285715,239292693.45238099,346438675.59523815,7.397150744355713
1928,99,46.66,28.57,9,4.0,2014,8.1,1,25345426.973506354,147003476.44633684,172348903.4198432,7.144538926681783
1929,219,16.67,0.0,9,9.0,1987,7.8,3,48592966.549295776,42254753.52112676,90847720.07042255,6.689077853363567
1930,127,64.44,100.0,9,1.0,2011,7.1,7,21339740.99644793,64019222.98934378,85358963.98579171,6.5724111866969
1931,122,66.67,66.67,9,0.0,2008,5.2,7,41245402.990204506,396847661.2030487,438093064.1932532,6.2576788291074
1932,122,66.67,66.67,9,0.0,2008,5.2,7,41245402.990204506,396847661.2030487,438093064.1932532,6.2576788291074
1933,138,84.12,62.5,10,3.0,2013,7.3,5,41210523.83057818,217385513.2062999,258596037.03687808,6.656497470783185
1934,178,100.0,100.0,10,5.0,1995,8.4,3,113389133.85826771,222053720.47244093,335442854.3307086,6.954308390022675
1935,120,100.0,50.0,10,4.0,2000,7.9,0,20906533.101045296,275966236.9337979,296872770.0348432,6.948805163090877
1936,91,100.0,75.0,10,7.0,2013,7.8,1,103026309.57644545,641853908.6612551,744880218.2377006,7.059385235575712
1937,120,61.0,75.0,10,6.0,2015,8.1,0,151892269.3308919,230876249.38295567,382768518.7138476,6.671882086167799
1938,138,33.33,75.0,10,2.0,2003,7.4,0,195657880.43478262,83480695.65217392,279138576.08695656,7.0260519022423775
1939,132,100.0,33.33,10,2.0,1973,8.0,8,43244504.5045045,1200035000.0,1243279504.5045044,6.694042465471036
1940,175,59.36,72.72,10,7.0,1972,9.2,5,34450765.550239235,1400997799.0430622,1435448564.5933015,7.120904195011337
1941,110,88.89,71.42,10,2.0,2010,7.7,1,41825338.44517005,235542695.4543787,277368033.89954877,6.844538926681783
1942,126,83.33,44.44,11,5.0,2011,7.5,1,181387798.4698074,16004805.747335944,197392604.21714333,7.397150744355713
1943,127,50.0,50.0,11,4.0,2012,8.0,1,125442476.7197749,511178092.63308275,636620569.3528577,6.948805163090877
1944,120,50.0,60.0,11,1.0,1939,8.2,4,25900035.971223023,17266690.647482015,43166726.61870504,7.26344671201814
1945,161,50.0,80.0,11,7.0,1985,7.2,3,69146998.14126395,437187472.1189591,506334470.2602231,6.523446712018139
1946,169,91.67,84.6,11,5.0,1998,8.6,0,103070490.79754601,606643460.1226994,709713950.9202454,7.317240874844561
1947,170,11.11,44.44,11,5.0,2004,7.5,3,139760561.14346215,130866707.25251456,270627268.3959767,7.397150744355713
1948,220,52.69,72.72,11,6.0,1974,9.0,5,63287849.89858013,214205030.42596352,277492880.32454365,7.120904195011337
1949,130,100.0,100.0,11,3.0,2006,8.5,7,47620436.507936515,82145252.97619048,129765689.484127,7.6718820861678
1950,119,88.89,80.0,12,4.0,2014,7.8,4,18248707.420924574,86174451.7099216,104423159.13084617,7.15344671201814
1951,171,75.0,35.29,12,5.0,2000,8.5,0,143558193.96051103,497575487.80487806,641133681.7653891,6.973069862865781
1952,148,66.67,100.0,12,4.0,2010,8.8,0,176106688.1901897,745151424.4047401,921258112.5949298,7.6718820861678
1953,150,66.67,84.6,12,2.0,2012,7.4,3,67948008.22321141,219524334.2596061,287472342.4828175,7.317240874844561
1954,162,44.0,100.0,12,9.0,1996,7.4,7,41301395.793499045,78013747.60994264,119315143.40344168,6.779308390022675
1955,156,58.33,80.0,12,3.0,2015,8.1,1,136703042.3978027,404033436.42017245,540736478.8179752,7.15344671201814
1956,178,44.0,85.71,13,5.0,2009,7.9,0,265136824.88335344,3004884015.344672,3270020840.228026,7.31120559334845
1957,113,83.33,60.0,13,6.0,2002,7.2,4,60035102.834908284,348203596.44246805,408238699.27737635,6.53344671201814
1958,130,88.89,50.0,13,4.0,2006,6.5,7,83335763.8888889,101193427.57936509,184529191.46825397,6.421315192743763
1959,142,58.33,61.5,13,6.0,1994,8.8,4,89071423.75168693,1017033711.2010797,1106105134.9527667,7.0741370622323
1960,226,83.33,66.67,13,8.0,1939,8.2,7,68669628.70503597,6838006630.28777,6906676258.992806,6.954308390022675
1961,171,66.67,72.72,13,4.0,2001,8.8,0,126034167.13721062,1076033642.0101638,1202067809.1473744,7.327154195011338
1962,194,50.0,85.71,14,11.0,1997,7.7,7,299074143.30218065,2990741433.0218067,3289815576.3239875,7.31120559334845
1963,153,86.66,100.0,15,1.0,2009,8.3,1,83904058.50739034,275205311.90424025,359109370.41163063,7.533420547706261
1964,150,100.0,33.33,15,3.0,2002,8.5,3,46693968.87159533,113399638.68816009,160093607.5597554,6.984951556380127
1965,216,26.66,44.44,16,2.0,2002,7.5,5,133411339.63312952,125406659.25514175,258817998.88827127,7.397150744355713
1966,172,66.67,72.72,16,6.0,2002,8.7,0,125406659.25514175,1137998727.0705948,1263405386.3257365,7.327154195011338
1967,166,80.55,80.0,18,3.0,2008,7.8,7,167211093.20353177,207341755.57237938,374552848.77591115,7.3222978080120935
1968,192,55.55,72.72,18,11.0,2003,8.9,0,122612271.73913045,1366996391.304348,1489608663.0434785,7.327154195011338
1969,85,100.0,100.0,0,0.0,2009,6.6,8,6264836.368551811,14655242.219290843,20920078.587842654,6.559385235575712
1970,78,100.0,100.0,0,0.0,2007,7.5,8,1736312.469253697,35883791.03124307,37620103.50049677,6.559385235575712
1971,104,55.55,100.0,0,0.0,2016,7.3,12,15000000.0,95000000.0,110000000.0,6.605744520030233
1972,97,86.66,50.0,0,0.0,1999,7.2,4,23049891.956782717,54743493.39735895,77793385.35414167,6.333495302883057
1973,107,66.67,0.0,0,0.0,2006,6.4,5,9524087.301587302,-7857372.023809524,1666715.277777778,6.455744520030233
1974,85,44.0,0.0,0,0.0,2003,7.2,4,7826315.217391305,-6521929.347826088,1304385.8695652175,6.589077853363567
1975,96,66.67,60.0,6,1.0,1957,8.9,5,2989411.0320284693,5551763.345195729,8541174.377224198,6.943446712018141
1976,108,0.0,20.0,0,0.0,2009,5.6,0,24611857.16216783,-5593603.900492689,19018253.26167514,5.92672335600907
1977,134,66.67,100.0,15,9.0,2013,8.1,3,20605261.91528909,172053936.9926639,192659198.907953,6.819209588597343
1978,94,55.55,55.55,6,0.0,2010,7.6,3,19812002.42139634,47328672.45111348,67140674.87250982,7.064189778475493
1979,114,66.67,100.0,1,0.0,2007,6.8,8,28938541.15422828,125014497.78626618,153953038.94049445,6.492718568909044
1980,168,94.44,100.0,1,0.0,1972,7.6,7,22967177.033492822,183737416.26794258,206704593.3014354,6.655744520030233
1981,121,77.0,100.0,0,0.0,2011,6.0,0,19205766.896803133,48014417.24200784,67220184.13881096,6.389077853363567
1982,96,55.55,0.0,0,0.0,2009,4.8,8,3915522.730344882,-3658216.950922218,257305.77942266368,6.189077853363567
1983,91,66.67,100.0,2,1.0,2013,7.4,6,1030263.0957644546,3090789.2872933634,4121052.3830578183,6.6224111866969
1984,127,100.0,80.0,3,1.0,1954,7.2,1,44610966.54275093,2498214126.394052,2542825092.9368033,6.426051902242378
1985,101,83.33,100.0,0,0.0,1999,5.9,4,8643709.483793518,89318331.33253302,97962040.81632654,6.3724111866969
1986,161,100.0,100.0,5,1.0,1968,8.3,11,82761034.48275863,393114913.7931035,475875948.27586216,7.36120559334845
1987,87,100.0,100.0,0,0.0,2012,5.1,6,2613384.9316619774,31883296.166276123,34496681.0979381,6.239077853363567
1988,129,51.11,66.67,5,0.0,2004,7.5,7,15246606.670195872,141031111.69931182,156277718.36950767,6.6293083900226755
1989,93,100.0,100.0,0,0.0,2013,5.9,4,13393420.244937908,36059208.35175591,49452628.596693814,6.454308390022675
1990,108,43.33,50.0,1,0.0,2002,7.7,7,20011700.944969427,12007020.566981656,32018721.511951085,6.544498434294352
1991,113,100.0,55.55,0,0.0,2002,7.6,12,10672907.170650361,99391448.0266815,110064355.19733186,7.064189778475493
1992,100,66.67,100.0,0,0.0,2007,7.0,12,17363124.69253697,57877082.30845656,75240207.00099353,6.555744520030234
1993,123,33.33,50.0,0,0.0,2014,6.2,0,28386878.210327115,24331609.894566096,52718488.104893215,6.2576788291074
1994,102,44.0,100.0,1,1.0,1987,5.9,4,23240114.436619718,329587077.46478873,352827191.9014085,6.516808390022675
1995,93,0.0,0.0,0,0.0,1994,4.3,0,32389608.63697706,-13441687.58434548,18947921.052631583,6.105744520030233
1996,82,16.67,50.0,0,0.0,2000,4.0,4,8362613.240418118,5296321.718931476,13658934.959349593,5.847781017168772
1997,83,50.0,33.33,0,0.0,2011,6.1,0,29875637.395027097,12803844.597868755,42679481.99289586,6.604308390022675
1998,113,100.0,100.0,0,0.0,2007,7.9,7,682949.5712397874,1053362.8980139093,1736312.469253697,6.705744520030233
1999,96,66.67,50.0,0,0.0,2002,5.6,4,22679927.737632018,104060844.91384102,126740772.65147305,6.233495302883057
2000,89,100.0,100.0,2,2.0,1933,7.7,4,8104851.76923077,38050340.53846154,46155192.30769231,6.672411186696901
2001,113,0.0,20.0,0,0.0,2011,5.6,0,21339740.99644793,-18138779.84698074,3200961.149467189,5.92672335600907
2002,100,100.0,50.0,0,0.0,2011,7.7,4,8535896.39857917,35210572.64413908,43746469.04271825,6.614940791131267
2003,95,100.0,66.67,5,0.0,2009,7.7,4,8390405.850739032,59851561.73527177,68241967.5860108,6.716808390022675
2004,121,50.0,0.0,0,0.0,1998,5.8,7,19141662.576687116,4417306.748466258,23558969.325153373,6.355744520030233
2005,154,16.67,0.0,1,0.0,1963,6.8,0,70590294.11764705,7843366.013071896,78433660.13071895,6.5224111866969
2006,108,30.55,0.0,0,0.0,2007,5.9,5,34726249.38507394,3241116.6092735673,37967365.994347505,6.291808390022675
2007,121,33.33,0.0,0,0.0,2015,4.6,7,5063075.644363063,0.0,5063075.644363063,6.1763524457402
2008,98,33.33,60.0,1,0.0,2011,7.2,7,10669870.498223964,-8642595.10356141,2027275.394662553,6.27344671201814
2009,175,0.0,25.0,0,0.0,1977,7.4,7,102973300.330033,95052277.22772278,198025577.55775577,6.970496346686822
2010,95,85.71,50.0,0,0.0,2004,5.9,4,25411011.116993118,63527527.79248279,88938538.90947591,6.247781017168771
2011,99,50.15,14.28,1,0.0,2011,6.5,3,16004805.747335944,13870831.647691153,29875637.395027097,6.844538926681783
2012,100,33.33,0.0,0,0.0,1999,6.3,7,10084327.731092438,-3745607.4429771914,6338720.288115247,6.439077853363567
2013,99,93.33,75.0,0,0.0,1964,8.0,0,1548432.2580645161,106841825.8064516,108390258.06451613,7.359385235575711
2014,99,100.0,100.0,1,1.0,1966,7.0,4,14815246.913580248,34963982.71604939,49779229.629629634,6.53344671201814
2015,101,38.88,50.0,0,0.0,2003,5.6,4,26087717.39130435,-5217543.47826087,20870173.91304348,6.119209588597343
2016,87,100.0,100.0,2,1.0,1964,7.7,4,4335610.322580645,88570325.16129032,92905935.48387097,6.53344671201814
2017,86,83.33,100.0,0,0.0,2014,4.7,4,4055268.315761016,21290158.657745335,25345426.973506354,5.704308390022675
2018,86,83.33,100.0,0,0.0,2013,5.1,4,2575657.739411136,59240128.00645614,61815785.745867275,5.704308390022675
2019,97,11.11,0.0,0,0.0,2004,6.8,7,8258578.613022763,-6988028.057173108,1270550.555849656,6.4763524457402
2020,99,50.0,0.0,0,0.0,2011,6.3,0,4267948.199289585,426794.81992895855,4694743.019218544,6.3763524457402
2021,107,66.67,50.0,0,0.0,2005,6.6,4,36867434.71582181,15975888.376856118,52843323.09267793,6.590638160025914
2022,100,77.0,50.0,0,0.0,1994,5.8,0,16194804.31848853,30770128.20512821,46964932.52361674,5.892718568909045
2023,120,100.0,100.0,12,8.0,1966,7.9,3,14815246.913580248,192598209.87654322,207413456.79012346,7.11344671201814
2024,108,66.67,0.0,0,0.0,2007,6.7,3,18520666.3387061,2315083.2923382623,20835749.63104436,6.47344671201814
2025,125,83.33,50.0,1,0.0,2014,7.0,0,20276341.57880508,-8110536.631522032,12165804.947283048,6.633495302883057
2026,82,66.67,0.0,0,0.0,1998,6.2,4,25031404.90797546,20614098.1595092,45645503.06748466,6.422411186696901
2027,87,88.89,100.0,0,0.0,1985,5.4,8,4907206.319702603,61786188.66171004,66693394.98141264,6.289077853363566
2028,88,100.0,80.0,0,0.0,1987,6.6,0,9507319.542253522,85565875.88028169,95073195.42253521,6.157678829107399
2029,99,100.0,20.0,0,0.0,1988,5.7,8,14201597.633136094,85209585.79881656,99411183.43195266,5.92672335600907
2030,89,100.0,20.0,0,0.0,1989,5.1,8,15484322.58064516,27097564.51612903,42581887.09677419,6.12344671201814
2031,164,11.11,75.0,12,5.0,1984,7.4,1,36959692.01154956,27719769.00866217,64679461.020211734,7.1482741244646
2032,108,23.8,50.0,0,0.0,2009,6.5,9,15662090.921379527,8949766.240788301,24611857.16216783,6.559385235575712
2033,104,0.0,0.0,0,0.0,2012,6.3,4,17771017.535301447,-14844026.41184003,2926991.1234614146,6.439077853363567
2034,105,58.33,66.67,0,0.0,2006,6.8,4,11905109.126984129,11905109.126984129,23810218.253968257,6.591808390022675
2035,117,66.67,33.33,7,3.0,1985,7.4,7,6691644.98141264,40372924.721189596,47064569.70260223,6.74858792001649
2036,100,33.33,50.0,0,0.0,2006,7.1,2,10357444.940476192,-1071459.8214285716,9285985.11904762,6.9889644746787605
2037,121,50.0,61.5,3,0.0,1998,7.5,5,25031404.90797546,0.0,25031404.90797546,6.785248173343411
2038,89,100.0,100.0,0,0.0,1997,5.4,4,41870380.062305294,89722242.9906542,131592623.0529595,6.233495302883057
2039,99,77.0,100.0,5,1.0,2009,7.6,7,7831045.460689764,20248846.119783532,28079891.580473296,6.655744520030233
2040,125,71.66,100.0,13,5.0,1951,8.0,7,16615869.230769232,57232438.461538464,73848307.6923077,6.991808390022675
2041,130,100.0,100.0,0,0.0,2015,6.2,7,12151381.546471352,60756907.73235676,72908289.27882811,6.422411186696901
2042,108,66.67,100.0,0,0.0,1996,5.6,4,12237450.605481198,41301395.793499045,53538846.398980245,6.3224111866969
2043,90,44.44,0.0,0,0.0,2011,6.3,1,20272753.94662553,18138779.84698074,38411533.79360627,6.439077853363567
2044,114,53.33,100.0,0,0.0,2014,6.5,5,28386878.210327115,30414512.368207622,58801390.57853474,6.4724111866969
2045,101,83.33,87.5,0,0.0,2002,7.4,7,14675247.359644247,48028082.267926626,62703329.627570875,6.156497470783185
2046,99,77.0,0.0,0,0.0,2002,4.9,7,33352834.90828238,-20011700.944969427,13341133.963312952,6.404308390022675
2047,106,22.22,0.0,0,0.0,2000,7.3,7,9059497.67711963,-8762624.907084785,296872.77003484324,6.605744520030233
2048,101,100.0,60.0,1,0.0,2002,7.1,4,40023401.88993885,133411339.63312952,173434741.52306837,6.27344671201814
2049,100,88.89,33.33,0,0.0,2014,6.1,4,12672713.486753177,37004323.38131928,49677036.86807245,6.241808390022675
2050,123,100.0,100.0,0,0.0,2013,7.8,7,12363157.149173453,77269732.1823341,89632889.33150755,6.833495302883057
2051,87,100.0,100.0,0,0.0,2011,5.8,12,74689.09348756775,322230.0890463637,396919.18253393145,6.3763524457402
2052,100,42.77,62.5,0,0.0,2015,4.0,4,26327993.35068793,-25011593.683153532,1316399.6675343965,6.656497470783185
2053,110,100.0,100.0,1,0.0,2012,6.5,0,12544247.67197749,60630530.414557874,73174778.08653536,6.4724111866969
2054,106,23.33,0.0,0,0.0,2008,6.3,7,11147406.213568784,-10812984.027161721,334422.18640706356,6.253446712018141
2055,81,33.33,50.0,4,1.0,2002,7.7,4,25348154.53029461,5336453.585325181,30684608.11561979,6.959385235575711
2056,107,11.11,50.0,0,0.0,2013,5.7,4,13393420.244937908,5151315.478822272,18544735.72376018,6.221315192743765
2057,91,0.0,0.0,0,0.0,2015,4.9,5,759461.3466544595,-455676.8079926757,303784.5386617838,6.205744520030233
2058,90,16.67,0.0,0,0.0,2012,5.4,8,679480.082232114,-574944.684965635,104535.39726647909,6.289077853363566
2059,100,50.0,0.0,0,0.0,2004,4.5,0,33034314.452091053,2541101.111699312,35575415.563790366,6.162066731454486
2060,102,33.33,0.0,0,0.0,2003,5.0,0,33914032.608695656,27392103.260869566,61306135.869565226,6.190638160025914
2061,125,0.0,0.0,1,0.0,1999,7.3,3,21609273.709483795,-17287418.967587035,4321854.741896759,6.605744520030233
2062,98,50.0,66.67,0,0.0,1997,5.1,4,4486112.14953271,35888897.19626168,40375009.34579439,6.341808390022675
2063,91,66.67,25.0,0,0.0,1993,6.2,1,4318465.051903115,87033680.2768166,91352145.32871974,6.281607457797934
2064,130,66.67,100.0,0,0.0,2016,8.5,0,4400000.0,45600000.0,50000000.0,6.805744520030234
2065,88,100.0,100.0,0,1.0,1980,7.8,4,10194472.08737864,231560151.69902912,241754623.78640774,6.689077853363567
2066,90,69.33,66.67,11,5.0,1992,8.0,2,47898759.80042765,814278916.60727,862177676.4076977,6.8168083900226755
2067,113,33.33,0.0,3,0.0,2011,6.7,7,8535896.39857917,-2454070.2145915115,6081826.183987659,6.604923874311629
2068,97,35.71,0.0,0,0.0,1996,6.1,5,7648406.628425749,-6118725.302740599,1529681.3256851498,6.405744520030233
2069,96,16.67,45.45,0,0.0,2003,5.6,4,39131576.08695652,-19565788.04347826,19565788.04347826,6.845904195011338
2070,81,88.89,75.0,0,0.0,2014,6.2,4,28386878.210327115,72994829.6836983,101381707.89402542,6.459385235575711
2071,106,0.0,0.0,6,1.0,1938,7.0,7,34043546.09929078,17021773.04964539,51065319.14893617,6.555744520030234
2072,79,100.0,100.0,0,0.0,1978,4.1,8,1288381.134969325,2392707.8220858895,3681088.9570552143,6.0724111866969
2073,116,100.0,35.29,10,6.0,1979,8.5,8,36364696.969696976,571917506.8870524,608282203.8567494,6.973069862865781
2074,154,66.67,85.71,7,5.0,1986,8.4,0,40512130.474452555,362419329.379562,402931459.8540146,7.31120559334845
2075,99,63.88,100.0,0,0.0,2009,4.8,4,16780811.701478064,27968019.50246344,44748831.20394151,6.189077853363567
2076,95,16.67,0.0,0,0.0,2002,5.7,0,18677587.54863813,16009360.755975543,34686948.30461367,6.319209588597343
2077,121,0.0,0.0,0,0.0,2002,7.6,7,12007020.566981656,-6803978.321289605,5203042.245692051,6.91344671201814
2078,90,0.0,50.0,0,0.0,2006,5.6,8,892883.1845238096,654781.0019841271,1547664.1865079366,6.614940791131267
2079,105,50.0,0.0,0,0.0,2001,4.5,0,33880152.45623942,-2710412.196499153,31169740.259740263,6.162066731454486
2080,108,33.33,25.0,0,0.0,2003,6.9,7,3260964.673913044,-3000087.5000000005,260877.17391304352,6.437163013353489
2081,97,71.11,33.33,0,0.0,2016,7.4,8,500000.0,51500000.0,52000000.0,6.51344671201814
2082,97,55.55,33.33,0,0.0,2014,5.3,7,8110536.631522032,18248707.420924574,26359244.052446608,6.2724111866969
2083,45,0.0,0.0,0,0.0,2014,6.0,0,7096719.552581779,-4055268.315761016,3041451.236820762,6.389077853363567
2084,97,61.0,100.0,0,0.0,2014,5.3,4,2433160.98945661,3649741.4841849147,6082902.473641524,6.2724111866969
2085,180,100.0,66.67,22,13.0,1984,8.3,3,41579653.51299326,78539345.52454282,120118999.03753608,7.091808390022675
2086,122,83.33,62.5,15,11.0,1999,8.4,7,21609273.709483795,491250822.3289316,512860096.03841543,7.102651316937031
2087,100,100.0,100.0,0,0.0,2001,6.7,4,338801.52456239413,1016404.5736871825,1355206.0982495765,6.505744520030234
2088,107,44.0,50.0,0,0.0,2006,5.5,4,22619707.341269843,-3571532.7380952383,19048174.603174604,6.221315192743765
2089,112,100.0,100.0,5,0.0,1973,7.5,4,4200122.5,752578706.3288288,756778828.8288288,6.9334467120181404
2090,94,66.67,0.0,0,0.0,2014,5.2,0,10138170.78940254,-8617445.17099216,1520725.618410381,6.255744520030234
2091,90,100.0,100.0,0,0.0,1987,4.7,0,739458.1866197183,7711492.517605634,8450950.704225352,6.172411186696901
2092,95,50.0,50.0,3,0.0,1999,7.0,4,15846800.720288116,322698487.394958,338545288.1152461,6.221315192743765
2093,102,83.33,100.0,0,0.0,2000,7.6,5,9756382.113821138,37631759.58188154,47388141.69570267,6.655744520030233
2094,124,100.0,50.0,0,0.0,2010,5.8,7,1871133.5620207654,3852333.8041603994,5723467.366181165,6.637163013353489
2095,127,66.67,33.33,8,5.0,2012,7.9,7,9303650.356716638,11603429.09657918,20907079.45329582,6.8168083900226755
2096,83,33.33,60.0,0,0.0,2008,4.3,4,13376887.456282541,-5573703.106784392,7803184.349498149,5.86344671201814
2097,91,66.67,50.0,0,0.0,2005,5.0,8,17204802.86738351,19662631.8484383,36867434.71582181,5.9620667314544855
2098,100,61.0,100.0,7,3.0,2009,7.3,7,5034243.510443419,24052496.77211856,29086740.28256198,6.662066731454486
2099,97,50.0,25.0,1,0.0,1999,6.9,4,20168655.462184876,-1440618.2472989198,18728037.214885958,6.470496346686822
2100,108,33.33,55.55,0,0.0,2005,7.0,7,36867434.71582181,-14746973.886328723,22120460.829493087,6.881033365727243
2101,97,83.33,100.0,0,0.0,2004,4.6,0,31763763.896241397,57174775.01323452,88938538.90947591,6.119209588597343
2102,98,88.89,66.67,0,0.0,2004,7.2,4,33034314.452091053,81315235.57437798,114349550.02646904,6.712224283652855
2103,94,66.67,45.45,0,0.0,2014,5.7,4,18248707.420924574,7096719.552581779,25345426.973506354,6.845904195011338
2104,90,55.55,50.0,0,0.0,2007,4.8,4,1144808.6880612709,1054520.4396600786,2199329.1277213492,6.447781017168771
2105,98,100.0,100.0,0,0.0,2010,7.2,4,330200.04035660566,550333.4005943427,880533.4409509484,6.589077853363567
2106,109,66.67,100.0,1,0.0,1978,7.6,4,11043266.871165644,507990276.0736196,519033542.94478524,6.6482741244646
2107,99,66.67,50.0,0,0.0,2014,5.4,8,6589811.013111652,253961178.27453366,260550989.2876453,5.919209588597343
2108,107,33.33,33.33,4,1.0,1950,7.0,3,37532563.54751037,37158411.55622406,74690975.10373443,6.604308390022675
2109,90,16.67,0.0,1,0.0,2015,7.3,2,8100921.030980901,-3037845.386617838,5063075.644363063,6.605744520030233
2110,130,83.33,50.0,0,0.0,2011,6.9,7,32009611.49467189,-16004805.747335944,16004805.747335944,6.294959009244723
2111,92,66.67,100.0,0,0.0,2011,7.0,7,106698.70498223964,1813877.9846980737,1920576.6896803135,6.555744520030234
2112,129,17.77,0.0,7,0.0,2010,7.3,4,11006668.011886856,9575801.170341564,20582469.18222842,6.91344671201814
2113,109,33.33,50.0,0,0.0,2001,6.1,0,40656182.947487295,-25748915.866741955,14907267.080745343,6.3593852355757114
2114,108,11.11,0.0,0,0.0,2012,5.7,8,3345132.712527331,-1568030.9589971863,1777101.7535301445,6.339077853363567
2115,117,61.0,50.0,0,0.0,2002,7.3,3,16676417.45414119,14008190.6614786,30684608.11561979,6.747781017168771
2116,86,66.67,100.0,0,0.0,2011,5.2,8,5334935.249111982,21339740.99644793,26674676.24555991,6.255744520030234
2117,89,83.33,100.0,0,0.0,1986,6.2,8,10949224.452554744,17518759.12408759,28467983.576642334,6.422411186696901
2118,86,77.0,100.0,0,0.0,2007,6.9,0,868156.2346268485,5498322.819303374,6366479.053930222,6.539077853363566
2119,104,0.0,0.0,0,0.0,2006,5.3,4,14286130.952380953,13095620.039682541,27381750.992063496,6.333495302883057
2120,107,60.0,100.0,2,0.0,2012,6.6,12,12544247.67197749,24043141.371290192,36587389.04326768,6.489077853363567
2121,91,0.0,50.0,0,0.0,2015,4.2,8,5063075.644363063,3037845.386617838,8100921.030980901,6.119209588597343
2122,117,49.99,0.0,0,0.0,1999,7.2,5,30973292.316926774,3601545.6182472995,34574837.93517407,6.5763524457402
2123,88,50.0,50.0,0,0.0,2009,5.7,0,30205461.06266052,8949766.240788301,39155227.30344882,6.347781017168772
2124,88,16.67,61.5,0,0.0,1992,7.6,4,22238709.90734141,13685359.942979328,35924069.850320734,6.785248173343411
2125,270,83.33,100.0,0,0.0,2007,6.6,0,28938541.15422828,40513957.61591959,69452498.77014787,6.489077853363567
2126,93,100.0,100.0,0,0.0,2014,6.1,8,5069085.39470127,36497414.84184915,41566500.23655042,6.392718568909045
2127,133,100.0,100.0,1,0.0,2004,7.6,4,31763763.896241397,45358654.84383272,77122418.74007411,6.655744520030233
2128,109,33.33,0.0,0,0.0,2005,6.3,0,24578289.810547873,18679500.256016385,43257790.066564254,6.439077853363567
2129,111,0.0,0.0,0,0.0,2012,5.5,7,10453539.72664791,-6899336.21958762,3554203.507060289,6.305744520030234
2130,99,50.0,0.0,0,0.0,2014,4.4,7,5069085.39470127,-4206327.060523114,862758.3341781562,6.1224111866969
2131,88,0.0,0.0,0,0.0,2011,6.6,0,13870831.647691153,-7362210.643774535,6508621.0039166175,6.489077853363567
2132,114,72.66,100.0,2,0.0,2007,7.5,7,34726249.38507394,45375632.52982994,80101881.91490388,6.639077853363567
2133,121,50.0,50.0,5,0.0,2013,7.3,7,25756577.39411136,50998023.2403405,76754600.63445187,6.604923874311629
2134,68,72.22,57.14,0,0.0,1997,7.0,4,25421302.180685356,75815295.3271028,101236597.50778815,6.5278722600151164
2135,105,38.88,0.0,1,0.0,2002,6.6,3,9338793.774319066,-6003510.283490828,3335283.490828238,6.253446712018141
2136,109,66.67,0.0,0,0.0,2014,6.1,11,7096719.552581779,-5677375.642065423,1419343.9105163557,6.405744520030233
2137,84,50.0,100.0,0,0.0,2007,6.5,5,9954858.157054529,27086474.520357672,37041332.6774122,6.4724111866969
2138,98,16.67,62.5,0,0.0,2009,7.1,4,19018253.26167514,-2237441.5601970754,16780811.701478064,7.102651316937031
2139,159,100.0,100.0,0,0.0,2015,8.4,0,18253550.180096786,83007962.70716448,101261512.88726126,6.789077853363566
2140,130,20.0,42.85,0,0.0,2001,6.4,5,21683297.571993224,17617679.277244497,39300976.849237725,6.344538926681783
