id,Running time,Actors Box Office %,Director Box Office %,Oscar and Golden Globes nominations,Oscar and Golden Globes awards,Release year,IMDb score,genre_encoded,AdjBudget,AdjBoxOffice,Director_mean_target,Actor 1_mean_target,Actor 2_mean_target,Actor 3_mean_target
1724,0.3,6.465306122448985e-12,0.6,0.09090909090909091,0.07692307692307693,0.8965517241379288,0.5844155844155844,1,0.37084615365865375,430605492.37491685,0.5216747961874559,0.630549817325829,0.4896890241123111,0.7054404976243798
1725,0.3967741935483871,8.162448979591843e-12,0.8,0.09090909090909091,0.15384615384615385,0.9655172413793096,0.7402597402597402,7,0.19253930226366986,363682872.8048524,0.6995372205656771,1.0,0.706513657185833,0.7204619953521849
1726,0.2645161290322581,1.3061387755102053e-11,0.7142000000000001,0.09090909090909091,0.0,0.9425287356321839,0.6363636363636364,4,0.1519251194206534,625254411.1959243,0.6258014615901688,0.6274567533067446,0.5283838142121331,0.6450648097920726
1727,0.3935483870967742,1.3992979591836748e-11,0.3333,0.09090909090909091,0.0,0.954022988505745,0.7402597402597402,1,0.14512361715979297,725475657.029365,0.6690480704596768,0.8220933879516519,0.641216198892383,0.6623009850750674
1728,0.2967741935483871,8.162448979591843e-12,0.5,0.09090909090909091,0.07692307692307693,0.7816091954023001,0.7662337662337662,7,0.04790561149202658,26916672.89719626,0.7526765104799886,0.8000034022586555,0.6702372914672496,0.6818484035536154
1729,0.31290322580645163,6.465306122448985e-12,0.3333,0.09090909090909091,0.0,0.724137931034484,0.8051948051948051,0,0.12178811823849268,244625808.9807555,0.7028504768813981,0.7110652052733029,0.6052970737043619,0.7111695312714366
1730,0.3709677419354839,4.0804897959183706e-12,0.7272,0.09090909090909091,0.07692307692307693,0.9195402298850581,0.6623376623376623,7,0.12942383861860102,104936009.17324284,0.8820881952463853,0.5650450630802584,0.6049398331738001,0.6090516304290468
1731,0.36129032258064514,9.796408163265315e-12,0.5,0.09090909090909091,0.0,0.7931034482758612,0.6233766233766234,0,0.09172339737651868,265038404.90797547,0.6118771436943069,1.0,0.5187101166871777,0.5743376019216031
1732,0.36451612903225805,2.7786122448979618e-12,0.3333,0.09090909090909091,0.0,0.8045977011494259,0.6623376623376623,9,0.0974336522606061,84420229.2917167,0.7650401357549019,0.6996809519618337,0.4941595446465197,0.5221834493879953
1733,0.3548387096774194,9.386448979591845e-12,0.6667000000000001,0.09090909090909091,0.0,0.816091954022987,0.6233766233766234,0,0.34729877245656815,458549959.3495935,0.6126754715148177,0.6002533449996283,0.5187101166871777,0.6285990489075948
1734,0.31290322580645163,7.34693877551021e-12,0.5,0.09090909090909091,0.0,0.8850574712643677,0.8311688311688311,3,0.11653982514421504,365486850.1984127,0.6650838518416382,0.7050615500641131,0.5541529211677831,0.7874817158500624
1735,0.267741935483871,1.257061224489797e-11,1.0,0.09090909090909091,0.0,0.9310344827586192,0.5714285714285714,0,0.19590156911710238,305985370.73045456,0.542214003786937,0.6996809519618337,0.40072046355804725,0.5026479037340823
1736,0.34838709677419355,1.2244408163265317e-11,0.4,0.09090909090909091,0.0,0.8045977011494259,0.6233766233766234,0,0.3461522196774277,521503805.5222089,0.5627199710439688,0.5964714140008853,0.5187101166871777,0.6609534986311956
1737,0.32903225806451614,1.2733714285714296e-11,0.5,0.09090909090909091,0.07692307692307693,0.8275862068965516,0.7922077922077921,5,0.10854141273853433,140941434.21795598,0.686898986671475,0.843841374519458,0.3026203336523996,0.7013958220321634
1738,0.3,3.3296326530612276e-12,0.0,0.09090909090909091,0.07692307692307693,0.7931034482758612,0.7012987012987012,7,0.222760375846073,110432668.71165644,0.6182328202830107,0.6487277007215502,0.5767523018369114,0.6329798573572463
1739,0.2806451612903226,6.1229387755102095e-12,0.5,0.09090909090909091,0.07692307692307693,0.816091954022987,0.7532467532467533,4,0.13643729316554895,21603417.537746806,0.6157849544584924,0.7443555443323961,0.4512375222207021,0.6720746943143414
1740,0.26129032258064516,1.3061387755102053e-11,1.0,0.09090909090909091,0.0,0.954022988505745,0.8051948051948051,2,0.3069950416462125,492361721.1251165,0.66383857012358,0.5489806167407392,0.6267056526049495,0.7111695312714366
1741,0.45806451612903226,5.8775510204081685e-12,0.8,0.09090909090909091,0.0,0.8965517241379288,0.7922077922077921,5,0.13391507732951677,98391039.92437616,0.8804271014667613,0.7443555443323961,0.7723394031937034,0.5361577639830211
1742,0.2838709677419355,7.911183673469395e-12,0.6667000000000001,0.13636363636363635,0.15384615384615385,0.9310344827586192,0.6363636363636364,1,0.3918056257863741,367622711.597021,0.6903966803978006,0.6996809519618337,0.5251318285929165,0.6606166270202265
1743,0.43548387096774194,1.1314285714285724e-11,0.846,0.13636363636363635,0.07692307692307693,0.7816091954023001,0.7272727272727273,7,0.09581371053622252,86731501.5576324,0.8786974122492688,0.7664038298584681,0.7435413248097005,0.5881559867530939
1744,0.4064516129032258,8.570938775510211e-12,0.615,0.13636363636363635,0.0,0.9195402298850581,0.6623376623376623,12,0.29867364976499305,543698299.1278893,0.7024336855168136,0.9821100772478486,0.5306714070832759,0.603177484480899
1745,0.38387096774193546,1.469387755102042e-11,1.0,0.13636363636363635,0.0,0.8850574712643677,0.8051948051948051,0,0.08475555804520112,142861309.52380952,0.7545588514107449,0.7110652052733029,0.6541418820365554,0.7111695312714366
1746,0.3258064516129032,8.570938775510211e-12,0.6667000000000001,0.13636363636363635,0.0,0.7586206896551708,0.49350649350649356,0,0.28029971048637864,530724140.41994745,0.557606889426689,0.4911704895644755,0.24046048133460918,0.6285990489075948
1747,0.23548387096774193,1.3061387755102053e-11,1.0,0.13636363636363635,0.0,0.954022988505745,0.7402597402597402,7,0.0033465764027220796,12544247.67197749,0.6353349764732239,0.6767438609570844,0.6057733944117771,0.6623009850750674
1748,0.34838709677419355,5.8775510204081685e-12,0.44439999999999996,0.13636363636363635,0.0,0.7126436781609193,0.7402597402597402,5,0.10977224991755276,137448942.73127756,0.906030033639655,0.7317939606113062,0.6057733944117771,0.6534422748543065
1749,0.3903225806451613,1.469387755102042e-11,0.75,0.13636363636363635,0.0,0.9080459770114935,0.8051948051948051,5,0.10912246769504547,128195171.45604102,0.7952860269911581,0.6553326188590156,0.6484714720360998,0.7120845302899497
1750,0.33225806451612905,1.2594122448979602e-11,0.41659999999999997,0.13636363636363635,0.0,0.7586206896551708,0.7402597402597402,0,0.14855767740826106,247251305.7742782,0.6662558816939281,0.843841374519458,0.5509009355485661,0.6623009850750674
1751,0.2806451612903226,1.469387755102042e-11,1.0,0.13636363636363635,0.0,0.8965517241379288,0.7142857142857142,2,0.17512048190849713,393564159.69750464,0.5373276734468759,0.655659275136466,0.5864259993618668,0.6427535665965203
1752,0.27741935483870966,1.3061387755102053e-11,0.7142000000000001,0.13636363636363635,0.0,1.0,0.6233766233766234,4,0.03915458743246208,63000000.0,0.7170129612713074,0.7584886969817775,0.46708964344318327,0.5743376019216031
1753,0.31290322580645163,9.796408163265315e-12,0.875,0.13636363636363635,0.0,0.8965517241379288,0.6623376623376623,4,0.15451777961900695,234980954.17233363,0.48167311238891264,0.29795783122282327,0.5477312092620448,0.6366873447298378
1754,0.4967741935483871,1.469387755102042e-11,0.7272,0.13636363636363635,0.0,0.8390804597701162,0.7532467532467533,1,0.2374519592575845,1172685675.3752086,0.6319691609645117,0.6699306161120617,0.6154470919367334,0.6785746700410114
1755,0.4483870967741936,9.796408163265315e-12,0.7272,0.13636363636363635,0.0,0.8275862068965516,0.7662337662337662,1,0.3015083465886742,1321325945.793337,0.6319691609645117,0.6699306161120617,0.6251207894616888,0.4855320397407188
1756,0.2903225806451613,6.366857142857148e-12,0.615,0.13636363636363635,0.0,0.816091954022987,0.5714285714285714,4,0.30512647659836434,480850261.32404184,0.7024336855168136,0.61004021321807,0.4800153265873557,0.19767968068961572
1757,0.25161290322580643,9.796408163265315e-12,1.0,0.13636363636363635,0.0,0.9310344827586192,0.8571428571428571,2,0.323239205952129,544830066.5883993,0.7545588514107449,0.6257246374560577,0.6799227403254475,0.7502643682285322
1758,0.432258064516129,4.897469387755106e-12,0.5,0.13636363636363635,0.07692307692307693,0.7701149425287355,0.6883116883116883,0,0.2041947159902528,1249749643.0847673,0.5290329295310423,0.7050615500641131,0.6135888144400381,0.6534422748543065
1759,0.34516129032258064,1.2244408163265317e-11,0.846,0.13636363636363635,0.07692307692307693,0.6896551724137936,0.8701298701298702,0,0.16535772527779727,917446112.9032258,0.8786974122492688,0.8829815323920909,0.7025103696613333,0.7600380774678057
1760,0.3387096774193548,7.67755102040817e-12,0.6,0.13636363636363635,0.0,0.9770114942528743,0.5714285714285714,1,0.09022049285865687,215943037.81427413,0.6106060083765663,0.6996809519618337,0.7415396810474495,0.28326132245325253
1761,0.3225806451612903,4.897469387755106e-12,1.0,0.13636363636363635,0.0,0.9195402298850581,0.6493506493506492,4,0.16924732359422265,244999850.84157977,0.6379694582809079,0.7277151030781646,0.6049398331738001,0.5938850204001511
1762,0.34516129032258064,1.469387755102042e-11,0.846,0.13636363636363635,0.23076923076923078,0.7356321839080451,0.844155844155844,11,0.186242319631755,1727386020.7612457,0.8786974122492688,0.7348106039033766,0.7130897032681527,0.7404906589892586
1763,0.5419354838709678,4.897469387755106e-12,0.3333,0.13636363636363635,0.0,0.8045977011494259,0.8311688311688311,7,0.09486954331816465,69149675.87034814,0.7836970334169533,0.6982374081297706,0.6734892770864667,0.7307169497499841
1764,0.21935483870967742,4.897469387755106e-12,1.0,0.13636363636363635,0.07692307692307693,0.7931034482758612,0.7662337662337662,2,0.23586407369302845,447620417.1779141,0.6467364139333664,0.3561809794510973,0.6251207894616888,0.6818484035536154
1765,0.33548387096774196,4.897469387755106e-12,0.6667000000000001,0.13636363636363635,0.23076923076923078,0.8045977011494259,0.7012987012987012,4,0.10769008803037194,525825660.2641057,0.613466062841483,0.5313504082340574,0.5767523018369114,0.6534422748543065
1766,0.32903225806451614,4.897469387755106e-12,1.0,0.13636363636363635,0.0,0.9310344827586192,0.7272727272727273,7,0.00783367471460151,46228005.64992479,0.6296342577431533,0.6635744080131567,0.5960996968868222,0.6525272758357938
1767,0.20645161290322583,1.1755102040816337e-11,1.0,0.13636363636363635,0.15384615384615385,0.7586206896551708,0.6493506493506492,2,0.154163721369032,544897782.152231,0.5954299453627261,0.9104981128558771,0.5812228223711196,0.5938850204001511
1768,0.267741935483871,7.34693877551021e-12,0.7000000000000001,0.13636363636363635,0.07692307692307693,0.7701149425287355,0.7272727272727273,8,0.040836953156315074,260045825.36647546,0.4745359278856931,0.6635744080131567,0.42287877751948555,0.6525272758357938
1769,0.3709677419354839,9.918367346938785e-12,0.615,0.13636363636363635,0.07692307692307693,0.862068965517242,0.7402597402597402,0,0.45227972505846814,1001193838.0095289,0.6967329667867426,0.6787272594140865,0.5928065816012582,0.6557297724005897
